district,neighborhood,day_pop,night_pop,night_ratio,other,restaurant,cafe,bar,total_business,cafe_norm,bar_norm,night_norm,vibe_score
11230,11230545,399.4178774289985,398.31486301369864,0.9972384450530862,,0.0,0.0,0.0,,,,0.5160511337760642,
11230,11230560,621.0068650217706,578.038632218845,0.9308087636013181,,0.0,0.0,0.0,,,,0.48167509001278663,
11230,11230570,317.33222222222224,468.1048888888889,1.4751256131849202,,0.0,0.0,0.0,,,,0.7633482733466684,
11230,11230600,432.1689445438283,514.4172199170125,1.1903150987861948,,0.0,0.0,0.0,,,,0.6159644760252744,
11230,11230610,495.35554954954955,621.262731092437,1.2541753729364309,,0.0,0.0,0.0,,,,0.6490109024260589,
11230,11230650,513.8761345852895,575.426148409894,1.119775972616975,,0.0,0.0,0.0,,,,0.5794618760545512,
11230,11230660,526.3421417322835,596.1980434782608,1.1327195681426332,,0.0,0.0,0.0,,,,0.5861599302453914,
11230,11230705,311.68093610698367,350.10951492537316,1.1232946079358508,,0.0,0.0,0.0,,,,0.581282700105868,
11230,11230710,241.90314285714288,255.20664429530203,1.0549951574875387,,0.0,0.0,0.0,,,,0.5459390879387124,
11230,11230720,291.1186,357.3971370967742,1.227668507257091,,0.0,0.0,0.0,,,,0.6352941247040116,
11230,11230730,382.40424793388433,416.2837906137184,1.0885961462585312,,0.0,0.0,0.0,,,,0.5633269337816837,
11230,11230740,421.4960830860534,425.5164906832298,1.009538422202504,,0.0,0.0,0.0,,,,0.5224161282113106,
11230,11230750,333.1971686746988,554.7244512195122,1.6648534362580103,,0.0,0.0,0.0,,,,0.8615286620906268,
11260,11260520,446.7779777365492,567.8159276018099,1.2709129722070431,,0.0,0.0,0.0,,,,0.6576722783719382,
11260,11260540,323.5328,413.8283886255925,1.2790925328918505,,0.0,0.0,0.0,,,,0.6619050389380035,
11260,11260550,331.4036756756757,434.7727814569537,1.3119129731151171,,0.0,0.0,0.0,,,,0.6788889663750816,
11260,11260565,540.5109687500001,712.561673306773,1.3183112175404357,,0.0,0.0,0.0,,,,0.6821999310758922,
11260,11260570,406.15293501048217,535.4687113402063,1.3183918302261848,,0.0,0.0,0.0,,,,0.6822416465433252,
11260,11260575,389.63504051863856,489.7463265306123,1.2569360442498108,,0.0,0.0,0.0,,,,0.6504394951245452,
